;Country Code;City;Location;Coordinates;Pollutant;Source Name;Unit;Value;Last Updated;Country Label
8066;US;Providence-New Bedford-Fall River;East Matunuck;41.377451,-71.524852;O3;AirNow;ppm;0.049;2021-08-06T13:00:00+02:00;United States
8067;US;SAN BERNARDINO;Ontario Near Road;34.068114,-117.525796;CO;AirNow;ppm;0.4;2021-08-06T13:00:00+02:00;United States
8068;US;CHELAN;Chelan-Woodin Ave;47.83861,-120.02306;PM2.5;AirNow;µg/m³;4.0;2021-08-06T13:00:00+02:00;United States
8069;US;CURRY;Brookings CPFA;42.054597,-124.276768;PM2.5;AirNow;µg/m³;1.7;2021-08-06T13:00:00+02:00;United States
8070;US;RICHLAND;Sidney 201;47.8679,-104.676864;O3;AirNow;ppm;0.035;2021-08-06T13:00:00+02:00;United States
8071;US;Kingsport-Bristol-Bristol;BVILLE;36.5408,-82.4258;O3;AirNow;ppm;0.018;2021-08-06T13:00:00+02:00;United States
8072;US;MC CLAIN;Kessler;34.984686,-97.522753;O3;AirNow;ppm;0.009;2021-08-06T13:00:00+02:00;United States
8073;US;WALKER;Rossville-Williams S;34.9784,-85.2943;PM2.5;AirNow;µg/m³;12.7;2021-08-06T13:00:00+02:00;United States
8074;US;Willimantic;Abington;41.8402,-72.01;O3;AirNow;ppm;0.021;2021-08-06T12:00:00+02:00;United States
8075;US;Boston-Cambridge-Quincy;BOSTON-KENMORE;42.3489,-71.097702;NO2;AirNow;ppm;0.009;2021-08-06T12:00:00+02:00;United States
8076;US;HANCOCK;Bar Harbor - Cadilla;44.351665,-68.227219;O3;AirNow;ppm;0.024;2021-08-06T12:00:00+02:00;United States
8077;US;HAMPDEN;SPRINGFIELDSP;42.120248,-72.58499;NO2;AirNow;ppm;0.015;2021-08-06T12:00:00+02:00;United States
8079;US;Trenton-Ewing;Wash. Crossing;40.3125,-74.8729;O3;AirNow;ppm;0.013;2021-08-06T11:00:00+02:00;United States
8080;US;PLACER;Tahoe City;39.166,-120.1488;O3;AirNow;ppm;0.038;2021-08-06T11:00:00+02:00;United States
8081;US;Sacramento--Arden-Arcade--Roseville;Roseville - N.Sunris;38.74643,-121.26498;PM2.5;AirNow;µg/m³;13.0;2021-08-06T10:00:00+02:00;United States
8082;US;El Centro;Calexico - Ethel Str;32.67618,-115.48307;PM10;AirNow;µg/m³;31.0;2021-08-06T10:00:00+02:00;United States
8083;US;Yuba City;Yuba City;39.13868,-121.61884;PM2.5;AirNow;µg/m³;13.0;2021-08-06T10:00:00+02:00;United States
8084;US;LIBERTY;Sumatra;30.1103,-84.9903;O3;AirNow;ppm;0.004;2021-08-06T08:00:00+02:00;United States
8085;ES;Alicante/Alacant;ES1675A;38.5713888795,-0.14666666;O3;EEA Spain;µg/m³;90.0;2021-08-06T11:00:00+02:00;Spain
8086;ES;Valencia/València;ES1884A;39.6341666595,-0.26583333;O3;EEA Spain;µg/m³;117.0;2021-08-06T11:00:00+02:00;Spain
8087;ES;Valencia/València;ES1884A;39.6341666595,-0.26583333;CO;EEA Spain;µg/m³;200.0;2021-08-06T11:00:00+02:00;Spain
8088;ES;Jaén;ES1824A;37.7844399995,-3.81032;O3;EEA Spain;µg/m³;74.0;2021-08-06T08:00:00+02:00;Spain
8089;ES;Gipuzkoa;ES1494A;43.3227777695,-1.96027777;CO;EEA Spain;µg/m³;460.0;2021-08-06T03:00:00+02:00;Spain
8090;ES;Teruel;ES1421A;40.3363899995,-1.10667;NO2;EEA Spain;µg/m³;6.0;2021-08-06T03:00:00+02:00;Spain
8091;ES;Toledo;ES1963A;40.1192199995,-3.83279;NO2;EEA Spain;µg/m³;18.0;2021-08-06T03:00:00+02:00;Spain
8092;ES;Asturias;ES1432A;43.1787999995,-6.5527;O3;EEA Spain;µg/m³;76.0;2021-08-06T03:00:00+02:00;Spain
8093;ES;Albacete;ES1535A;38.9792799995,-1.85213;PM10;EEA Spain;µg/m³;42.0;2021-08-06T03:00:00+02:00;Spain
8094;FR;Somme;FR18079;49.8772223332,2.28250235596;PM2.5;EEA France;µg/m³;2.4;2021-08-06T10:00:00+02:00;France
8096;BA;Tuzla;Skver;44.5408333333,18.6733333333;NO2;Bosnia_Tuzlanski;µg/m³;29.2;2021-08-06T14:00:00+02:00;Bosnia and Herzegovina
8097;CN;滁州市;人大宾馆;32.2786,118.3244;O3;ChinaAQIData;µg/m³;152.0;2021-08-06T13:00:00+02:00;China
8098;CN;滁州市;人大宾馆;32.2786,118.3244;PM10;ChinaAQIData;µg/m³;41.0;2021-08-06T13:00:00+02:00;China
8099;CN;吐鲁番地区;市环保局;42.9418,89.1904;O3;ChinaAQIData;µg/m³;296.0;2021-08-06T13:00:00+02:00;China
8100;CN;商丘市;环境监测站;34.4285,115.6702;O3;ChinaAQIData;µg/m³;122.0;2021-08-06T13:00:00+02:00;China
8101;CN;宁德市;金涵水库(对照点);26.6946,119.5001;O3;ChinaAQIData;µg/m³;77.0;2021-08-06T13:00:00+02:00;China
8102;CN;临夏回族自治州;环保局;35.5993,103.2069;PM2.5;ChinaAQIData;µg/m³;16.0;2021-08-06T13:00:00+02:00;China
8103;CN;临汾市;城南;36.0414,111.5036;PM2.5;ChinaAQIData;µg/m³;35.0;2021-08-06T13:00:00+02:00;China
8104;CN;宿迁市;宿豫区政府;33.9447,118.3225;PM10;ChinaAQIData;µg/m³;147.0;2021-08-06T07:00:00+02:00;China
8105;CN;德宏州;芒市人民政府综合楼;24.4368,98.5881;CO;ChinaAQIData;µg/m³;800.0;2021-08-06T13:00:00+02:00;China
8106;ZA;Bojanala Platinum;Marikana Community Centre;-25.698444,27.480111;O3;South Africa;ppm;0.064791;2021-08-06T14:00:00+02:00;South Africa
8107;ZA;uMgungundlovu;Pietermaritzburg Airport - ORIBI;-29.637583,30.337389;O3;South Africa;ppm;0.023907;2021-08-06T14:00:00+02:00;South Africa
8108;ZA;City of Tshwane;Booysens;-25.71365,28.132096;SO2;South Africa;ppm;0.04706;2021-08-06T14:00:00+02:00;South Africa
8109;CN;崇左市;城南新区;22.3707,107.3702;CO;ChinaAQIData;µg/m³;900.0;2021-08-06T13:00:00+02:00;China
8110;CN;萍乡市;安源区政府;27.6198,113.866;O3;ChinaAQIData;µg/m³;102.0;2021-08-06T13:00:00+02:00;China
8111;CN;荣成市;山东成山轮胎公司;37.161,122.41;SO2;ChinaAQIData;µg/m³;5.0;2021-08-06T13:00:00+02:00;China
8112;CN;柳州市;市四中;24.2921,109.4311;SO2;ChinaAQIData;µg/m³;6.0;2021-08-06T13:00:00+02:00;China
8113;CN;萍乡市;市政府车库;27.6253,113.8493;NO2;ChinaAQIData;µg/m³;17.0;2021-08-06T13:00:00+02:00;China
8114;CN;保山市;市环保局;25.1328,99.1711;PM2.5;ChinaAQIData;µg/m³;12.0;2021-08-06T13:00:00+02:00;China
8115;CN;锡林郭勒盟;市环保监测站;43.9317,116.1042;O3;ChinaAQIData;µg/m³;122.0;2021-08-06T13:00:00+02:00;China
8116;CN;湘潭市;市监测站;27.8403,112.9118;NO2;ChinaAQIData;µg/m³;14.0;2021-08-06T13:00:00+02:00;China
8117;CN;鹤壁市;市监测站;35.9019,114.17;O3;ChinaAQIData;µg/m³;177.0;2021-08-06T13:00:00+02:00;China
8118;CN;福州市;师大;26.0504,119.2681;NO2;ChinaAQIData;µg/m³;16.0;2021-08-06T13:00:00+02:00;China
8119;CN;阳泉市;平坦;37.8703,113.5614;PM10;ChinaAQIData;µg/m³;76.0;2021-08-06T13:00:00+02:00;China
8120;CN;盘锦市;开发区;41.1489,122.0303;PM2.5;ChinaAQIData;µg/m³;15.0;2021-08-06T13:00:00+02:00;China
8121;CN;海西蒙古族藏族自治州;德令哈市;37.3753,97.3731;CO;ChinaAQIData;µg/m³;700.0;2021-08-06T13:00:00+02:00;China
8122;CN;招远市;招远环保局;37.374,120.399;O3;ChinaAQIData;µg/m³;101.0;2021-08-06T13:00:00+02:00;China
8123;CN;南通市;狼山街道;31.9663,120.9098;SO2;ChinaAQIData;µg/m³;5.0;2021-08-06T13:00:00+02:00;China
8124;CN;白银市;第三小学;36.5446,104.1724;PM2.5;ChinaAQIData;µg/m³;32.0;2021-08-06T13:00:00+02:00;China
8125;CN;阿拉善盟;蒙二幼;38.8411,105.6985;NO2;ChinaAQIData;µg/m³;10.0;2021-08-06T13:00:00+02:00;China
8126;CN;巴彦淖尔市;附二中;40.761,107.4212;PM10;ChinaAQIData;µg/m³;84.0;2021-08-06T13:00:00+02:00;China
8127;IT;Frosinone;IT2013A;41.638889,13.323333;SO2;EEA Italy;µg/m³;2.6;2021-08-06T09:00:00+02:00;Italy
8128;IT;Monza E Della Brianza;IT1743A;45.58111,9.27444;SO2;EEA Italy;µg/m³;2.478567;2021-08-06T13:00:00+02:00;Italy
8129;IT;Milano;IT0706A;45.482778,9.3275;SO2;EEA Italy;µg/m³;2.202052;2021-08-06T13:00:00+02:00;Italy
8130;IT;Lecco;IT1812A;45.913056,9.496944;O3;EEA Italy;µg/m³;83.937225;2021-08-06T13:00:00+02:00;Italy
8131;IT;Treviso;IT1590A;45.6725,12.238611;O3;EEA Italy;µg/m³;88.0;2021-08-06T13:00:00+02:00;Italy
8132;IT;Napoli;IT1491A;40.85361,14.27167;SO2;EEA Italy;µg/m³;5.4;2021-08-06T13:00:00+02:00;Italy
8133;IT;Biella;IT1246A;45.56911,8.18761;O3;EEA Italy;µg/m³;72.0;2021-08-06T13:00:00+02:00;Italy
8134;IT;Pistoia;IT1553A;43.91611,11.00694;O3;EEA Italy;µg/m³;63.0;2021-08-06T12:00:00+02:00;Italy
8135;IT;Napoli;IT1497A;40.862778,14.254444;O3;EEA Italy;µg/m³;43.98;2021-08-06T12:00:00+02:00;Italy
8136;IT;Terni;IT2113A;42.737222,12.136667;O3;EEA Italy;µg/m³;63.9;2021-08-06T11:00:00+02:00;Italy
8137;IT;Ravenna;IT0895A;44.42861,12.18667;CO;EEA Italy;µg/m³;500.0;2021-08-06T09:00:00+02:00;Italy
8138;IT;Vibo Valentia;IT2093A;38.66458,16.08024;SO2;EEA Italy;µg/m³;11.199753;2021-08-06T11:00:00+02:00;Italy
8139;IT;Forli'-Cesena;IT2027A;43.9275,12.224722;O3;EEA Italy;µg/m³;72.0;2021-08-06T10:00:00+02:00;Italy
8140;IT;Genova;IT1698A;44.40492,8.968056;NO2;EEA Italy;µg/m³;64.45;2021-08-06T10:00:00+02:00;Italy
8142;LT;Kaunas;LT00041;54.8951279995,23.986222;PM2.5;EEA Lithuania;µg/m³;7.9499998;2021-08-06T04:00:00+02:00;Lithuania
8143;MX;GUANAJUATO;Estación San Juanico;20.537683,-100.83994;PM2.5;AirNow;µg/m³;14.6;2021-08-06T08:00:00+02:00;Mexico
8144;PL;Brzeg;Brzeg mobilna;50.849509,17.462579;PM2.5;GIOS;µg/m³;4.30612;2021-08-06T14:00:00+02:00;Poland
8145;PL;Zgierz;Zgierz-Śródmieście;51.856692,19.421231;O3;GIOS;µg/m³;51.4;2021-08-06T13:00:00+02:00;Poland
8146;PL;Włocławek;Włocławek, ul. Kaliska;52.637394,19.044486;SO2;GIOS;µg/m³;0.8;2021-08-06T13:00:00+02:00;Poland
8147;PT;Castelo Branco;PT02020;40.233056,-7.301944;O3;EEA Portugal;µg/m³;66.0;2021-08-06T11:00:00+02:00;Portugal
8148;PT;Viseu;PT02021;40.641111,-8.100556;O3;EEA Portugal;µg/m³;75.0;2021-08-06T11:00:00+02:00;Portugal
8149;RO;Constanţa;RO0133A;44.3123693544,28.6231097294;O3;EEA Romania;µg/m³;84.84535006;2021-08-06T13:00:00+02:00;Romania
8150;RO;Tulcea;RO0200A;45.1804846878,28.7874115949;NO2;EEA Romania;µg/m³;8.00200327;2021-08-06T13:00:00+02:00;Romania
8151;RO;Vaslui;RO0205A;46.6321411095,27.73088646;O3;EEA Romania;µg/m³;73.52668907;2021-08-06T13:00:00+02:00;Romania
8152;SK;Košický kraj;SK0267A;48.7262669995,21.258836;PM10;EEA Slovakia;µg/m³;16.678;2021-08-06T13:00:00+02:00;Slovakia
8153;SK;Banskobystrický kraj;SK0263A;48.7333335895,19.11527824;PM10;EEA Slovakia;µg/m³;15.339;2021-08-06T12:00:00+02:00;Slovakia
8154;TH;Khon Kaen;Hydrogeological Group Water Resources Regional Office4 khonkaen;16.445329,102.835251;O3;Air4Thai;ppm;0.038;2021-08-06T14:00:00+02:00;Thailand
8155;TH;Phitsanulok;Chom Nan Chaloem Phrakiat Public Park;16.820833,100.258056;PM2.5;Air4Thai;µg/m³;15.0;2021-08-06T14:00:00+02:00;Thailand
8156;TH;Trat;Trat Provincial Central Stadium;12.234862,102.523721;PM10;Air4Thai;µg/m³;32.0;2021-08-06T14:00:00+02:00;Thailand
8157;TH;Surat Thani;Environment Agency Section 14, Surat Thani;9.126057,99.325355;PM10;Air4Thai;µg/m³;28.0;2021-08-06T14:00:00+02:00;Thailand
8158;TH;Saraburi;Na Phralan Police Station;14.685833,100.871996;PM10;Air4Thai;µg/m³;47.0;2021-08-06T14:00:00+02:00;Thailand
8159;TH;Bangkok;Wang Thonglang District Office, Bangkok;13.778981,100.622294;PM2.5;Air4Thai;µg/m³;22.0;2021-08-06T14:00:00+02:00;Thailand
8160;TH;Lamphun;Meteorological Staions, Lamphun;18.567179,99.03856;CO;Air4Thai;ppm;0.63;2021-08-06T14:00:00+02:00;Thailand
8161;TH;Chiang Mai;City Hall, Chiangmai;18.840633,98.969661;PM2.5;Air4Thai;µg/m³;15.0;2021-08-06T14:00:00+02:00;Thailand
8162;TH;Udon Thani;Nong Prajak Public Park, Udon Thani;17.414174,102.780926;NO2;Air4Thai;ppm;0.007;2021-08-06T14:00:00+02:00;Thailand
8163;NO;Grenland;Knarrdalstranda;59.13354,9.6219;PM10;Norway;µg/m³;7.86055;2021-08-06T13:00:00+02:00;Norway
8164;PL;Zgorzelec;Zgorzelec - Bohaterów Getta;51.150391,15.008175;BC;GIOS;µg/m³;0.26325;2021-08-06T14:00:00+02:00;Poland
8165;PL;Połaniec;Połaniec, ul. Ruszczańska;50.429014,21.277367;PM10;GIOS;µg/m³;4.58;2021-08-06T14:00:00+02:00;Poland
8166;PL;Szymbark;Szymbark;49.633714,21.116833;SO2;GIOS;µg/m³;3.27442;2021-08-06T14:00:00+02:00;Poland
8167;PL;Zielona Góra;Zielona Góra ul. Krótka;51.939783,15.518861;CO;GIOS;µg/m³;255.43;2021-08-06T14:00:00+02:00;Poland
8168;PL;Guty Duże;Guty Duże;52.943172,21.288167;PM10;GIOS;µg/m³;4.07;2021-08-06T14:00:00+02:00;Poland
8169;PL;Kalisz;Kalisz-Wyszynskiego;51.748103,18.04931;PM10;GIOS;µg/m³;8.22157;2021-08-06T14:00:00+02:00;Poland
8170;PL;Elbląg;WIOŚ Elbląg ul. Bażyńskiego;54.167847,19.410942;PM10;GIOS;µg/m³;6.32444;2021-08-06T14:00:00+02:00;Poland
8171;PL;Tychy;Tychy, ul. Tołstoja 1;50.099903,18.990236;NO2;GIOS;µg/m³;12.1853;2021-08-06T14:00:00+02:00;Poland
8172;AT;Burgenland;AT10003;48.1094443995,17.0713889;O3;EEA Austria;µg/m³;85.527;2021-08-06T13:00:00+02:00;Austria
8173;AT;Vorarlberg;AT82708;47.1564829995,9.822944;O3;EEA Austria;µg/m³;69.072;2021-08-06T13:00:00+02:00;Austria
8174;AU;Townsville;Environment Park;-19.2629,146.831;PM10;Australia - Queensland;µg/m³;28.3;2021-08-06T13:00:00+02:00;Australia
8175;AU;Melbourne;Alphington;-37.7784081,145.0306;SO2;Australia - Victoria;ppm;0.00029;2021-08-06T13:00:00+02:00;Australia
8176;AU;Morwell;Morwell East;-38.229393,146.424454;SO2;Australia - Victoria;ppm;0.00036;2021-08-06T13:00:00+02:00;Australia
8177;AU;Canberra;Monash;-35.418302,149.094018;PM2.5;Australia - ACT;µg/m³;8.0;2021-08-06T08:00:00+02:00;Australia
8178;BE;Limburg;BETN054;50.7117060941,5.10315860945;PM10;EEA Belgium;µg/m³;8.1;2021-08-06T03:00:00+02:00;Belgium
8179;BE;Vlaams-Brabant;BETN035;50.9775413785,4.8376180157;PM10;EEA Belgium;µg/m³;9.6;2021-08-06T03:00:00+02:00;Belgium
8180;BE;Hainaut;BETN060;50.6167184022,3.45762442718;PM2.5;EEA Belgium;µg/m³;0.3595;2021-08-06T03:00:00+02:00;Belgium
8181;BG;Стара Загора;BG0055A;42.432356,25.637389;NO2;EEA Bulgaria;µg/m³;13.88;2021-08-06T12:00:00+02:00;Bulgaria
8182;BR;Jundiaí;Jundiaí;-23.19200374,-46.89709727;O3;Sao Paulo CETESB;µg/m³;27.0;2021-08-06T14:00:00+02:00;Brazil
8183;BR;Americana;Americana;-22.7242527,-47.33954929;O3;Sao Paulo CETESB;µg/m³;18.0;2021-08-06T14:00:00+02:00;Brazil
8184;BR;Pico do Jaraguá;Pico do Jaraguá;-23.4562689,-46.76609776;O3;Sao Paulo CETESB;µg/m³;41.0;2021-08-06T14:00:00+02:00;Brazil
8185;BR;São Caetano do Sul;São Caetano do Sul;-23.61844277,-46.55635394;SO2;Sao Paulo CETESB;µg/m³;1.0;2021-08-06T14:00:00+02:00;Brazil
8186;CA;PRINCE EDWARD ISLAND;WELLINGTON;46.4783,-63.9869;PM2.5;AirNow;µg/m³;4.0;2021-08-06T12:00:00+02:00;Canada
8189;CA;MANITOBA;Flin Flon;54.765,-101.8753;SO2;AirNow;ppm;0.001;2021-08-06T09:00:00+02:00;Canada
8190;CH;Basel-Landschaft;CH0008A;47.5410842895,7.5832696;O3;EEA Switzerland;µg/m³;64.5397;2021-08-06T13:00:00+02:00;Switzerland
8191;CH;Zürich;CH0013A;47.3868011852,8.53980729902;SO2;EEA Switzerland;µg/m³;1.2219;2021-08-06T13:00:00+02:00;Switzerland
8192;CH;Schwyz;CH0005R;47.0673852211,8.46333371889;CO;EEA Switzerland;µg/m³;156.9;2021-08-06T13:00:00+02:00;Switzerland
8193;CL;Santiago;Parque O'Higgins;-33.464142,-70.660797;PM2.5;Chile - SINCA;µg/m³;70.0;2021-08-06T13:00:00+02:00;Chile
8194;CL;Las Condes;Las Condes;-33.3767735203,-70.5233267841;NO2;Chile - SINCA;µg/m³;56.4;2021-08-06T14:00:00+02:00;Chile
8195;CL;Talagante;Talagante;-33.6737520714,-70.9530647374;PM2.5;Chile - SINCA;µg/m³;28.0;2021-08-06T13:00:00+02:00;Chile
8196;CL;Tomé;Liceo Polivalente;-36.6017132114,-72.9585228307;PM10;Chile - SINCA;µg/m³;25.0;2021-08-06T13:00:00+02:00;Chile
8197;CL;Rancagua;Rancagua I;-34.1623146091,-70.7139192255;CO;Chile - SINCA;µg/m³;1300.97;2021-08-06T13:00:00+02:00;Chile
8198;CL;Hualqui;Hualqui;-36.9774314878,-72.9320177133;NO2;Chile - SINCA;µg/m³;0.9;2021-08-06T13:00:00+02:00;Chile
8199;CL;Los Andes;Los Andes;-32.844124,-70.592135;O3;Chile - SINCA;µg/m³;9.31;2021-08-06T13:00:00+02:00;Chile
8200;CL;Cauquenes;Cauquenes Sivica;-35.9691150758,-72.3168182373;PM10;Chile - SINCA;µg/m³;31.0;2021-08-06T13:00:00+02:00;Chile
8201;CZ;Královéhradecký;CZ0HHKB;50.1953620911,15.8463764191;PM10;EEA Czech Republic;µg/m³;14.0;2021-08-06T11:00:00+02:00;Czech Republic
8202;CZ;Olomoucký;CZ0MOLJ;49.6014633179,17.238073349;PM10;EEA Czech Republic;µg/m³;18.0;2021-08-06T11:00:00+02:00;Czech Republic
8204;CZ;Moravskoslezský;CZ0TFMI;49.6717910767,18.3510704041;PM2.5;EEA Czech Republic;µg/m³;12.0;2021-08-06T11:00:00+02:00;Czech Republic
8205;CZ;Karlovarský;CZ0KSOM;50.1728248596,12.6728181839;NO2;EEA Czech Republic;µg/m³;14.5;2021-08-06T11:00:00+02:00;Czech Republic
8206;DK;Midtjylland;DK0051A;56.1505584695,10.2008419;PM10;EEA Denmark;µg/m³;21.2;2021-08-06T13:00:00+02:00;Denmark
8207;EE;Harjumaa;EE0018A;59.41417669,24.6495019017;PM2.5;EEA Estonia;µg/m³;4.674;2021-08-06T14:00:00+02:00;Estonia
8208;FI;South Karelia;FI00080;61.2380699995,28.87369;SO2;EEA Finland;µg/m³;0.9848031;2021-08-06T13:00:00+02:00;Finland
8209;FI;Kymenlaakso;FI00893;60.5300199995,27.6754;SO2;EEA Finland;µg/m³;1.0072703;2021-08-06T13:00:00+02:00;Finland
8210;FI;Kymenlaakso;FI00893;60.5300199995,27.6754;PM2.5;EEA Finland;µg/m³;2.53524805;2021-08-06T13:00:00+02:00;Finland
8211;FI;Northern Ostrobothnia;FI00446;65.0099699996,25.47132;PM10;EEA Finland;µg/m³;11.0464511;2021-08-06T13:00:00+02:00;Finland
8212;GB;London;Camden Kerbside;51.54421,-0.175269;PM10;DEFRA;µg/m³;9.5;2021-08-06T08:00:00+02:00;United Kingdom
8213;GB;Stockton-on-Tees;Stockton-on-Tees Eaglescliffe;54.516667,-1.358547;PM10;DEFRA;µg/m³;12.0;2021-08-06T13:00:00+02:00;United Kingdom
8214;GB;Cardiff;Cardiff Centre;51.48178,-3.17625;O3;DEFRA;µg/m³;47.0;2021-08-06T13:00:00+02:00;United Kingdom
8215;GB;Stanford-le-Hope;Stanford-le-Hope Roadside;51.518167,0.439548;PM2.5;DEFRA;µg/m³;5.0;2021-08-06T13:00:00+02:00;United Kingdom
8216;GB;Norwich;Norwich Lakenfields;52.614193,1.301976;PM10;DEFRA;µg/m³;14.0;2021-08-06T13:00:00+02:00;United Kingdom
8217;GB;Preston;Preston;53.76559,-2.680353;NO2;DEFRA;µg/m³;11.0;2021-08-06T13:00:00+02:00;United Kingdom
8218;GB;Belfast;Belfast Centre;54.59965,-5.928833;PM2.5;DEFRA;µg/m³;5.0;2021-08-06T13:00:00+02:00;United Kingdom
8219;GB;Horley;Horley;51.165865,-0.167734;NO2;DEFRA;µg/m³;6.0;2021-08-06T13:00:00+02:00;United Kingdom
8220;GB;Central Scotland;Greenock A8 Roadside;55.944079,-4.734421;NO2;DEFRA;µg/m³;46.0;2021-08-06T13:00:00+02:00;United Kingdom
8221;GB;South West;Christchurch Barrack Road;50.735454,-1.780888;PM2.5;DEFRA;µg/m³;9.0;2021-08-06T13:00:00+02:00;United Kingdom
8222;GB;Thurrock;Thurrock - Dock Road Tilbury;51.4638074288,0.352141545594;NO2;London Air Quality Network;µg/m³;19.1;2021-08-06T12:00:00+02:00;United Kingdom
8223;GB;Hampshire;Portsmouth Background AURN;50.8282053074,-1.06994447819;NO2;London Air Quality Network;µg/m³;1.9;2021-08-06T11:00:00+02:00;United Kingdom
8224;HR;Grad Zagreb;HR0007A;45.8003388884,15.9740722222;NO2;EEA Croatia;µg/m³;30.3;2021-08-06T11:00:00+02:00;Croatia
8225;HU;Pest;HU0032A;47.3066673295,18.92000198;O3;EEA Hungary;µg/m³;86.7616875;2021-08-06T13:00:00+02:00;Hungary
8226;HU;Szabolcs-Szatmár-Bereg;HU0028A;47.9611129795,21.70583916;NO2;EEA Hungary;µg/m³;23.966225;2021-08-06T13:00:00+02:00;Hungary
8227;CN;大同市;云冈站;40.1122,113.1367;O3;ChinaAQIData;µg/m³;173.0;2021-08-06T13:00:00+02:00;China
8228;CN;西咸新区;同德佳苑;34.2956,108.7096;CO;ChinaAQIData;µg/m³;600.0;2021-08-06T13:00:00+02:00;China
8229;CN;广州市;增城荔城;23.2614,113.8051;O3;ChinaAQIData;µg/m³;209.0;2021-08-06T13:00:00+02:00;China
8230;CN;雄安新区;安新县民政局;38.9405,115.923;PM2.5;ChinaAQIData;µg/m³;38.0;2021-08-06T13:00:00+02:00;China
8231;CN;连云港市;工贸学校;34.6539,119.2413;PM2.5;ChinaAQIData;µg/m³;8.0;2021-08-06T13:00:00+02:00;China
8232;CN;乐山市;理工大学;29.5628,103.7311;O3;ChinaAQIData;µg/m³;168.0;2021-08-06T13:00:00+02:00;China
8233;CN;儋州市;第一中学子站;19.5167,109.5726;NO2;ChinaAQIData;µg/m³;14.0;2021-08-06T13:00:00+02:00;China
8234;CN;杭州市;镇二中;30.0494,119.9464;O3;ChinaAQIData;µg/m³;140.0;2021-08-06T13:00:00+02:00;China
8235;CN;荆门市;龙泉中学南校;31.0138,112.1632;O3;ChinaAQIData;µg/m³;154.0;2021-08-06T13:00:00+02:00;China
8236;CN;龙岩市;龙岩学院;25.0306,117.0196;O3;ChinaAQIData;µg/m³;78.0;2021-08-06T13:00:00+02:00;China
8237;CN;鹰潭市;新监测站;28.2642,117.0564;PM10;ChinaAQIData;µg/m³;36.0;2021-08-06T13:00:00+02:00;China
8238;CN;南通市;星湖花园;31.93,120.94;PM2.5;ChinaAQIData;µg/m³;13.0;2021-08-06T13:00:00+02:00;China
8239;CN;来宾市;来宾二中;23.7361,109.2328;NO2;ChinaAQIData;µg/m³;12.0;2021-08-06T13:00:00+02:00;China
8240;CN;巴音郭楞州;棉纺厂;41.7166,86.1972;CO;ChinaAQIData;µg/m³;500.0;2021-08-06T13:00:00+02:00;China
8241;CN;鸡西市;欧美日汽修厂;45.3073,131.0207;PM2.5;ChinaAQIData;µg/m³;27.0;2021-08-06T13:00:00+02:00;China
8242;CN;甘孜藏族自治州;水桥子;30.0475,101.9603;PM2.5;ChinaAQIData;µg/m³;8.0;2021-08-06T13:00:00+02:00;China
8243;CN;郑州市;河医大;34.7525,113.64164;NO2;ChinaAQIData;µg/m³;50.0;2021-08-06T13:00:00+02:00;China
8244;CN;攀枝花市;河门口;26.5928,101.5769;O3;ChinaAQIData;µg/m³;215.0;2021-08-06T13:00:00+02:00;China
8245;CN;濮阳市;油田运输公司;35.7609,115.0574;PM10;ChinaAQIData;µg/m³;58.0;2021-08-06T13:00:00+02:00;China
8246;CN;钦州市;港区一小;21.7431,108.5989;PM2.5;ChinaAQIData;µg/m³;33.0;2021-08-06T13:00:00+02:00;China
8247;CN;恩施土家族苗族自治州;湖北民院;30.2981,109.4978;O3;ChinaAQIData;µg/m³;119.0;2021-08-06T13:00:00+02:00;China
8248;CN;张家口市;烟厂;40.7993,114.879;O3;ChinaAQIData;µg/m³;158.0;2021-08-06T13:00:00+02:00;China
8249;CN;南京市;玄武湖;32.0754,118.7997;NO2;ChinaAQIData;µg/m³;28.0;2021-08-06T13:00:00+02:00;China
8250;CN;湛江市;环保局宿舍;21.1997,110.4019;SO2;ChinaAQIData;µg/m³;6.0;2021-08-06T13:00:00+02:00;China
8251;CN;富阳市;监测站;30.054,119.954;O3;ChinaAQIData;µg/m³;117.0;2021-08-06T13:00:00+02:00;China
8252;CN;淮北市;监测站;33.975,116.8004;PM10;ChinaAQIData;µg/m³;50.0;2021-08-06T13:00:00+02:00;China
8253;CN;南昌市;省站;28.6842,115.9314;SO2;ChinaAQIData;µg/m³;8.0;2021-08-06T13:00:00+02:00;China
8254;CN;天津市;第四大街;39.0343,117.707;PM2.5;ChinaAQIData;µg/m³;39.0;2021-08-06T13:00:00+02:00;China
8255;CN;西安市;纺织城;34.2572,109.06;NO2;ChinaAQIData;µg/m³;44.0;2021-08-06T13:00:00+02:00;China
8256;CN;南宁市;英华嘉园;22.735,108.3275;CO;ChinaAQIData;µg/m³;900.0;2021-08-06T13:00:00+02:00;China
8257;CN;茂名市;茂石化七小;21.6533,110.9294;CO;ChinaAQIData;µg/m³;1200.0;2021-08-06T13:00:00+02:00;China
8258;CN;辽阳市;铁西工业园;41.2991,123.149;PM2.5;ChinaAQIData;µg/m³;21.0;2021-08-06T13:00:00+02:00;China
8259;CN;黄石市;陈家湾;30.2006,115.0817;NO2;ChinaAQIData;µg/m³;11.0;2021-08-06T13:00:00+02:00;China
